1942;1299;PA;06997;20076;2242507;QJ HOL GOUDA C/PIMENTA PRETA KG    ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001739280
1942;1299;PA;06997;20077;2242552;QJ HOL EDAM C/PIMENTA MALAGUETA KG ;000003;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001739282
1942;1299;PA;06997;20179;0214735;QJ OVELHA SERRINHA D ALFREDO KG    ;000003;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738082
1942;1299;PA;06997;20248;2325873;QJ PARMESAO IMPORTADO              ;000005;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001739286
1942;1299;PA;06997;20588;0219181;QJ ALE BRIE BERGADER BONIFAZ       ;000004;000001;00;20190430;ULJA1817;GE01P765;PL;000002;00001738091
1942;1299;PA;06997;20591;2415840;QJ ALE BERGADER DEFUMADO BASILS    ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001739298
1942;1299;PA;06997;20596;0219204;QJ HOL MONTANA DELICATO VELDHUYZEN ;000009;000001;00;20190430;GE01W071;GE01W071;PL;000009;00001738093
1942;1299;PA;06997;22937;0438353;QJ HOL GOUDA ERVAS MEDITERRANEAS   ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001738203
1942;1299;PA;06997;24316;1187308;PRESUNTO SERRANO BLOCO VALENT KG   ;000011;000001;00;20190430;GE01W071;GE01W071;PL;000011;00001739130
1942;1299;PA;06997;66746;4217114;QJ HOL PRIMADONNA AZUL  KG         ;000011;000001;00;20190430;GE01W071;GE01W071;PL;000011;00001739404
1942;1299;PA;06997;66753;4217862;QJ HOL MAASDAM KROON KG            ;000012;000001;00;20190430;GE01W071;GE01W071;PL;000012;00001739407
1942;1299;PA;06997;66760;4217268;QJ HOL GOUDA KROON KG              ;000011;000001;00;20190430;GE01W071;GE01W071;PL;000011;00001739405
1942;1299;PA;08470;02408;3044636;PRESUNTO COZIDO AURORA PECA     KG ;000007;000001;00;20190430;GE01W071;GE01W071;PL;000007;00001739322
1942;1299;PA;08470;04277;1597196;LING TOSCANA AURORA KG 401         ;000002;000025;00;20190430;ULJA1817;GE01P765;PL;000001;00001739234
1942;1299;PA;08470;04697;5260270;LINGUICA FRANGO AURORA CONG KG 1642;000001;000025;00;20190430;GE01W071;GE01W071;PL;000001;00001739545
1942;1299;PA;08470;05354;4589419;SALAME ITALIANO AURORA PECA KG     ;000002;000005;00;20190430;ULJA1817;GE01P765;PL;000001;00001739477
1942;1299;PA;08470;06870;7095252;LING CALAB FRESCA AURORA KG        ;000001;000025;00;20190430;GE01W071;GE01W071;PL;000001;00001739582
1942;1299;PA;09904;43297;4216216;QJ PRATO NAC PEC KG                ;000009;000001;00;20190430;GE01W071;GE01W071;PL;000009;00001739402
1942;1299;PA;09904;73421;1248029;QA QJ MUSS QUALITA PECA            ;000132;000001;00;20190430;GE01W071;GE01W071;PL;000132;00001739166
1942;1299;PA;13474;00497;0014076;ROSBIFE CASEIRO MAGAZZINO          ;000003;000001;00;20190430;GE01W071;GE01W071;PL;000003;00001737856
1942;1299;PA;20905;00003;0127158;QA QJ MUSSARELA FAT QUALITA BJ     ;000021;000001;00;20190430;GE01W071;GE01W071;PL;000021;00001737969
1942;1299;PA;20905;00004;0127165;QA QJ PRATO FAT QUALITA BJ         ;000009;000001;00;20190430;GE01W071;GE01W071;PL;000009;00001737971
1942;1299;PA;22124;45369;4249382;SALAME ITA SADIA PECA        KG SSS;000010;000001;00;20190430;GE01W071;GE01W071;PL;000010;00001739419
1942;1299;PA;22124;45376;4249085;SALAME HAMBURGUES SADIA PC KG SLH  ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001739417
1942;1299;PA;22124;45390;4248033;PRES COZ ROYALE PREZATO KG PTOP    ;000012;000001;00;20190430;GE01W071;GE01W071;PL;000012;00001739416
1942;1299;PA;22124;45426;4244806;PEITO PERU COZ DEF SADIA PC KG PPSL;000085;000001;00;20190430;GE01W071;GE01W071;PL;000085;00001739413
1942;1299;PA;22124;45480;4245704;PRES COZ MAGRO SADIA PECA   KG PCON;000048;000001;00;20190430;GE01W071;GE01W071;PL;000048;00001739414
1942;1299;PA;22124;60286;1970319;LING TOSCANA SADIA GNEL KG LTOS    ;000001;000015;00;20190430;GE01W071;GE01W071;PL;000001;00001739254
1942;1299;PA;22124;66060;1171075;QJ MUSSARELA SADIA KG              ;000004;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738977
1942;1299;PA;22124;66064;1171082;QJ PRATO SADIA KG                  ;000012;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001738979
1942;1299;PA;22124;66193;1050338;PRES COZ MAGR SADIA SOLTISSIMO 200G;000003;000020;00;20190430;ULJA1817;GE01P765;PL;000001;00001738370
1942;1299;PA;22124;66194;1050339;PTO PERU DEF SADIA SOLTISSIMO 200G ;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001738371
1942;1299;PA;22124;66323;1107320;PRES TP PARMA S/O SADIA PMIDO 1/4KG;000002;000001;00;20190430;GE01W071;GE01W071;PL;000002;00001738618
1942;1299;PA;24625;00096;0013437;SALS SWISS DOG BERNA CRY KG    1011;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001737847
1942;1299;PA;24625;00107;0013239;SALS APERIT 3/1 BERNA CRY KG   1043;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001737843
1942;1299;PA;24625;00114;0013291;SALS FRANKFURT BERNA CRY     1041  ;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001737845
1942;1299;PA;24625;00139;0013840;SALSICHAO SCHUBLIG BERNA CRY KG 121;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001737849
1942;1299;PA;24625;02122;0085823;LING NURNBERGUER BERNA CRY KG  1342;000004;000001;00;20190430;GE01W071;GE01W071;PL;000004;00001737932
1942;1299;PA;24625;03594;0471831;ROSBIFE DE LAGARTO BERNA PC KG     ;000003;000001;00;20190430;GE01W071;GE01W071;PL;000003;00001738215
1942;1299;PA;39124;02277;4245858;MORT BOLOGNELLA PERDIGAO PC KG MBL ;000010;000001;00;20190430;GE01W071;GE01W071;PL;000010;00001739415
1942;1299;PA;40382;00008;0402736;SALAME ITA HANS FT PECA            ;000010;000001;00;20190430;GE01W071;GE01W071;PL;000010;00001738191
1942;1299;PA;40382;00062;1596588;ROSBIFE ROSEDER EDER PECA KG       ;000006;000001;00;20190430;GE01W071;GE01W071;PL;000006;00001739232
1942;1299;PA;40382;00072;1596557;SALSICHAO PICKLES EDER PECA KG     ;000005;000001;00;20190430;GE01W071;GE01W071;PL;000005;00001739230
1942;1299;PA;43269;00014;0024877;QJ TP GORGONZOLA CRUZILIA          ;000006;000001;00;20190430;GE01W071;GE01W071;PL;000006;00001737875
1942;1299;PA;43269;00200;0056892;QJ TRANCA DEF OREGANO CRUZILIA     ;000005;000001;00;20190430;ULJA1817;GE01P765;PL;000001;00001737908
1942;1299;PA;43269;00410;0473408;QJ AZUL DE MINAS CRUZILIA          ;000012;000001;00;20190430;GE01W071;GE01W071;PL;000012;00001738216
1942;1299;PA;43269;00444;0179607;QJ DAMBO A LENDA                   ;000015;000001;00;20190430;GE01W071;GE01W071;PL;000015;00001738017
1942;1299;PA;46622;03494;0587501;QJ PRATO TIROLEZ LIGHT FORMA       ;000014;000001;00;20190430;GE01W071;GE01W071;PL;000014;00001738252
1942;1299;PA;46622;03560;1007114;QJ PRATO TIROLEZ PECA              ;000024;000001;00;20190430;GE01W071;GE01W071;PL;000024;00001738281
1942;1299;PA;49216;01120;0102056;QJ PARMESAO LA SERENISSIMA         ;000028;000001;00;20190430;GE01W071;GE01W071;PL;000028;00001737945
1942;1299;PA;50062;00067;0079952;QJO GORGONZOLA VIGOR FORMA KG      ;000006;000001;00;20190430;GE01W071;GE01W071;PL;000006;00001737929
1942;1299;PA;50062;00116;4868392;QJ REINO JONG PECA               KG;000010;000001;00;20190430;GE01W071;GE01W071;PL;000010;00001739513
1942;1299;PA;50062;00199;0241328;QJ GORGONZOLA FAIXA AZUL FORMA KG  ;000006;000001;00;20190430;GE01W071;GE01W071;PL;000006;00001738138
1942;1299;PA;50062;00202;0241359;QJ GOUDA FAIXA AZUL FORMA KG       ;000005;000001;00;20190430;GE01W071;GE01W071;PL;000005;00001738140
1942;1299;PA;50514;02378;0153270;SALSICHA VIENA WESSEL              ;000006;000001;00;20190430;ULJA1817;GE01P765;PL;000003;00001737999
1942;1299;PA;50514;02379;0153324;SALSICHA FRANKFURT WESSEL          ;000003;000001;00;20190430;GE01W071;GE01W071;PL;000003;00001738000
1942;1299;PA;50514;02380;0153355;SALSICHA BRANCA WESSEL KG          ;000006;000001;00;20190430;ULJA1817;GE01P765;PL;000003;00001738002
